ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
535,Encode and Decode TinyURL, /problems/encode-and-decode-tinyurl,N,79.9%,Medium,1.13%
920,Number of Music Playlists, /problems/number-of-music-playlists,N,46.5%,Hard,1.13%
660,Remove 9, /problems/remove-9,N,53.3%,Hard,1.11%
986,Interval List Intersections, /problems/interval-list-intersections,N,67.3%,Medium,1.11%
116,Populating Next Right Pointers in Each Node, /problems/populating-next-right-pointers-in-each-node,N,45.2%,Medium,1.10%
609,Find Duplicate File in System, /problems/find-duplicate-file-in-system,N,59.5%,Medium,1.08%
1320,Minimum Distance to Type a Word Using Two Fingers, /problems/minimum-distance-to-type-a-word-using-two-fingers,N,62.3%,Hard,1.07%
110,Balanced Binary Tree, /problems/balanced-binary-tree,N,43.5%,Easy,1.07%
1406,Stone Game III, /problems/stone-game-iii,N,56.1%,Hard,1.07%
382,Linked List Random Node, /problems/linked-list-random-node,N,52.1%,Medium,1.05%
108,Convert Sorted Array to Binary Search Tree, /problems/convert-sorted-array-to-binary-search-tree,N,57.9%,Easy,1.03%
132,Palindrome Partitioning II, /problems/palindrome-partitioning-ii,N,30.2%,Hard,1.03%
209,Minimum Size Subarray Sum, /problems/minimum-size-subarray-sum,N,38.2%,Medium,1.02%
932,Beautiful Array, /problems/beautiful-array,N,58.3%,Medium,1.02%
165,Compare Version Numbers, /problems/compare-version-numbers,N,27.4%,Medium,1.01%
156,Binary Tree Upside Down, /problems/binary-tree-upside-down,N,55.0%,Medium,1.00%
254,Factor Combinations, /problems/factor-combinations,N,46.7%,Medium,0.99%
480,Sliding Window Median, /problems/sliding-window-median,N,37.2%,Hard,0.99%
140,Word Break II, /problems/word-break-ii,N,32.6%,Hard,0.97%
220,Contains Duplicate III, /problems/contains-duplicate-iii,N,20.9%,Medium,0.96%
770,Basic Calculator IV, /problems/basic-calculator-iv,N,48.1%,Hard,0.96%
422,Valid Word Square, /problems/valid-word-square,N,37.7%,Easy,0.96%
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold, /problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,N,48.6%,Medium,0.96%
836,Rectangle Overlap, /problems/rectangle-overlap,N,48.6%,Easy,0.94%
348,Design Tic-Tac-Toe, /problems/design-tic-tac-toe,N,54.3%,Medium,0.94%
335,Self Crossing, /problems/self-crossing,N,28.0%,Hard,0.92%
227,Basic Calculator II, /problems/basic-calculator-ii,N,36.9%,Medium,0.92%
167,Two Sum II - Input array is sorted, /problems/two-sum-ii-input-array-is-sorted,N,54.1%,Easy,0.92%
1352,Product of the Last K Numbers, /problems/product-of-the-last-k-numbers,N,43.6%,Medium,0.91%
120,Triangle, /problems/triangle,N,44.2%,Medium,0.90%
1121,Divide Array Into Increasing Sequences, /problems/divide-array-into-increasing-sequences,N,56.9%,Hard,0.89%
270,Closest Binary Search Tree Value, /problems/closest-binary-search-tree-value,N,48.5%,Easy,0.88%
235,Lowest Common Ancestor of a Binary Search Tree, /problems/lowest-common-ancestor-of-a-binary-search-tree,N,49.9%,Easy,0.87%
415,Add Strings, /problems/add-strings,N,47.5%,Easy,0.87%
311,Sparse Matrix Multiplication, /problems/sparse-matrix-multiplication,N,61.9%,Medium,0.87%
1000,Minimum Cost to Merge Stones, /problems/minimum-cost-to-merge-stones,N,39.8%,Hard,0.85%
408,Valid Word Abbreviation, /problems/valid-word-abbreviation,N,30.6%,Easy,0.85%
99,Recover Binary Search Tree, /problems/recover-binary-search-tree,N,39.7%,Hard,0.84%
640,Solve the Equation, /problems/solve-the-equation,N,42.0%,Medium,0.84%
1024,Video Stitching, /problems/video-stitching,N,49.2%,Medium,0.83%
1036,Escape a Large Maze, /problems/escape-a-large-maze,N,35.4%,Hard,0.82%
1219,Path with Maximum Gold, /problems/path-with-maximum-gold,N,65.1%,Medium,0.82%
914,X of a Kind in a Deck of Cards, /problems/x-of-a-kind-in-a-deck-of-cards,N,35.1%,Easy,0.81%
398,Random Pick Index, /problems/random-pick-index,N,56.0%,Medium,0.81%
148,Sort List, /problems/sort-list,N,42.3%,Medium,0.81%
303,Range Sum Query - Immutable, /problems/range-sum-query-immutable,N,44.7%,Easy,0.79%
802,Find Eventual Safe States, /problems/find-eventual-safe-states,N,48.9%,Medium,0.78%
909,Snakes and Ladders, /problems/snakes-and-ladders,N,38.4%,Medium,0.78%
632,Smallest Range Covering Elements from K Lists, /problems/smallest-range-covering-elements-from-k-lists,N,52.4%,Hard,0.78%
421,Maximum XOR of Two Numbers in an Array, /problems/maximum-xor-of-two-numbers-in-an-array,N,53.5%,Medium,0.77%
153,Find Minimum in Rotated Sorted Array, /problems/find-minimum-in-rotated-sorted-array,N,45.1%,Medium,0.77%
432,All O`one Data Structure, /problems/all-oone-data-structure,N,32.4%,Hard,0.76%
887,Super Egg Drop, /problems/super-egg-drop,N,27.1%,Hard,0.76%
979,Distribute Coins in Binary Tree, /problems/distribute-coins-in-binary-tree,N,68.9%,Medium,0.75%
941,Valid Mountain Array, /problems/valid-mountain-array,N,33.2%,Easy,0.75%
1125,Smallest Sufficient Team, /problems/smallest-sufficient-team,N,46.6%,Hard,0.75%
312,Burst Balloons, /problems/burst-balloons,N,51.8%,Hard,0.74%
30,Substring with Concatenation of All Words, /problems/substring-with-concatenation-of-all-words,N,25.4%,Hard,0.72%
430,Flatten a Multilevel Doubly Linked List, /problems/flatten-a-multilevel-doubly-linked-list,N,55.1%,Medium,0.72%
1444,Number of Ways of Cutting a Pizza, /problems/number-of-ways-of-cutting-a-pizza,N,52.8%,Hard,0.72%
771,Jewels and Stones, /problems/jewels-and-stones,N,86.4%,Easy,0.72%
742,Closest Leaf in a Binary Tree, /problems/closest-leaf-in-a-binary-tree,N,43.6%,Medium,0.72%
450,Delete Node in a BST, /problems/delete-node-in-a-bst,N,43.1%,Medium,0.72%
109,Convert Sorted List to Binary Search Tree, /problems/convert-sorted-list-to-binary-search-tree,N,47.7%,Medium,0.72%
265,Paint House II, /problems/paint-house-ii,N,44.6%,Hard,0.71%
333,Largest BST Subtree, /problems/largest-bst-subtree,N,35.8%,Medium,0.69%
102,Binary Tree Level Order Traversal, /problems/binary-tree-level-order-traversal,N,54.6%,Medium,0.69%
18,4Sum, /problems/4sum,N,33.7%,Medium,0.69%
1326,Minimum Number of Taps to Open to Water a Garden, /problems/minimum-number-of-taps-to-open-to-water-a-garden,N,43.6%,Hard,0.69%
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum, /problems/find-two-non-overlapping-sub-arrays-each-with-target-sum,N,30.0%,Medium,0.68%
1368,Minimum Cost to Make at Least One Valid Path in a Grid, /problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid,N,54.3%,Hard,0.67%
968,Binary Tree Cameras, /problems/binary-tree-cameras,N,37.5%,Hard,0.67%
748,Shortest Completing Word, /problems/shortest-completing-word,N,56.7%,Easy,0.67%
1031,Maximum Sum of Two Non-Overlapping Subarrays, /problems/maximum-sum-of-two-non-overlapping-subarrays,N,57.9%,Medium,0.67%
1023,Camelcase Matching, /problems/camelcase-matching,N,57.0%,Medium,0.66%
1165,Single-Row Keyboard, /problems/single-row-keyboard,N,84.8%,Easy,0.65%
1265,Print Immutable Linked List in Reverse, /problems/print-immutable-linked-list-in-reverse,N,94.6%,Medium,0.65%
191,Number of 1 Bits, /problems/number-of-1-bits,N,49.8%,Easy,0.65%
830,Positions of Large Groups, /problems/positions-of-large-groups,N,49.6%,Easy,0.64%
174,Dungeon Game, /problems/dungeon-game,N,32.3%,Hard,0.63%
587,Erect the Fence, /problems/erect-the-fence,N,35.9%,Hard,0.62%
243,Shortest Word Distance, /problems/shortest-word-distance,N,61.0%,Easy,0.61%
864,Shortest Path to Get All Keys, /problems/shortest-path-to-get-all-keys,N,40.1%,Hard,0.61%
160,Intersection of Two Linked Lists, /problems/intersection-of-two-linked-lists,N,40.6%,Easy,0.60%
1312,Minimum Insertion Steps to Make a String Palindrome, /problems/minimum-insertion-steps-to-make-a-string-palindrome,N,58.1%,Hard,0.60%
433,Minimum Genetic Mutation, /problems/minimum-genetic-mutation,N,41.8%,Medium,0.60%
449,Serialize and Deserialize BST, /problems/serialize-and-deserialize-bst,N,52.0%,Medium,0.60%
799,Champagne Tower, /problems/champagne-tower,N,35.8%,Medium,0.59%
854,K-Similar Strings, /problems/k-similar-strings,N,38.2%,Hard,0.58%
416,Partition Equal Subset Sum, /problems/partition-equal-subset-sum,N,43.7%,Medium,0.58%
841,Keys and Rooms, /problems/keys-and-rooms,N,64.3%,Medium,0.58%
1140,Stone Game II, /problems/stone-game-ii,N,63.3%,Medium,0.58%
862,Shortest Subarray with Sum at Least K, /problems/shortest-subarray-with-sum-at-least-k,N,24.6%,Hard,0.58%
195,Tenth Line, /problems/tenth-line,N,33.0%,Easy,0.57%
933,Number of Recent Calls, /problems/number-of-recent-calls,N,71.9%,Easy,0.57%
464,Can I Win, /problems/can-i-win,N,28.8%,Medium,0.57%
409,Longest Palindrome, /problems/longest-palindrome,N,50.3%,Easy,0.57%
572,Subtree of Another Tree, /problems/subtree-of-another-tree,N,44.1%,Easy,0.56%
806,Number of Lines To Write String, /problems/number-of-lines-to-write-string,N,64.9%,Easy,0.56%
81,Search in Rotated Sorted Array II, /problems/search-in-rotated-sorted-array-ii,N,33.0%,Medium,0.56%
440,K-th Smallest in Lexicographical Order, /problems/k-th-smallest-in-lexicographical-order,N,29.1%,Hard,0.56%
982,Triples with Bitwise AND Equal To Zero, /problems/triples-with-bitwise-and-equal-to-zero,N,55.6%,Hard,0.56%
452,Minimum Number of Arrows to Burst Balloons, /problems/minimum-number-of-arrows-to-burst-balloons,N,49.6%,Medium,0.56%
805,Split Array With Same Average, /problems/split-array-with-same-average,N,26.4%,Hard,0.54%
321,Create Maximum Number, /problems/create-maximum-number,N,27.0%,Hard,0.54%
895,Maximum Frequency Stack, /problems/maximum-frequency-stack,N,60.6%,Hard,0.54%
267,Palindrome Permutation II, /problems/palindrome-permutation-ii,N,36.4%,Medium,0.52%
694,Number of Distinct Islands, /problems/number-of-distinct-islands,N,56.0%,Medium,0.52%
59,Spiral Matrix II, /problems/spiral-matrix-ii,N,53.9%,Medium,0.51%
387,First Unique Character in a String, /problems/first-unique-character-in-a-string,N,53.4%,Easy,0.50%
374,Guess Number Higher or Lower, /problems/guess-number-higher-or-lower,N,43.1%,Easy,0.50%
542,01 Matrix, /problems/01-matrix,N,39.8%,Medium,0.50%
386,Lexicographical Numbers, /problems/lexicographical-numbers,N,51.6%,Medium,0.50%
232,Implement Queue using Stacks, /problems/implement-queue-using-stacks,N,49.6%,Easy,0.49%
531,Lonely Pixel I, /problems/lonely-pixel-i,N,59.0%,Medium,0.49%
1060,Missing Element in Sorted Array, /problems/missing-element-in-sorted-array,N,54.5%,Medium,0.49%
77,Combinations, /problems/combinations,N,54.7%,Medium,0.48%
1157,Online Majority Element In Subarray, /problems/online-majority-element-in-subarray,N,39.0%,Hard,0.48%
977,Squares of a Sorted Array, /problems/squares-of-a-sorted-array,N,72.1%,Easy,0.48%
352,Data Stream as Disjoint Intervals, /problems/data-stream-as-disjoint-intervals,N,47.3%,Hard,0.48%
456,132 Pattern, /problems/132-pattern,N,28.9%,Medium,0.47%
1131,Maximum of Absolute Value Expression, /problems/maximum-of-absolute-value-expression,N,53.0%,Medium,0.47%
385,Mini Parser, /problems/mini-parser,N,33.8%,Medium,0.45%
290,Word Pattern, /problems/word-pattern,N,37.0%,Easy,0.45%
1047,Remove All Adjacent Duplicates In String, /problems/remove-all-adjacent-duplicates-in-string,N,68.6%,Easy,0.44%
958,Check Completeness of a Binary Tree, /problems/check-completeness-of-a-binary-tree,N,52.1%,Medium,0.44%
716,Max Stack, /problems/max-stack,N,42.6%,Easy,0.43%
698,Partition to K Equal Sum Subsets, /problems/partition-to-k-equal-sum-subsets,N,45.0%,Medium,0.43%
950,Reveal Cards In Increasing Order, /problems/reveal-cards-in-increasing-order,N,74.6%,Medium,0.42%
741,Cherry Pickup, /problems/cherry-pickup,N,33.9%,Hard,0.42%
1504,Count Submatrices With All Ones, /problems/count-submatrices-with-all-ones,N,61.7%,Medium,0.41%
926,Flip String to Monotone Increasing, /problems/flip-string-to-monotone-increasing,N,52.3%,Medium,0.41%
719,Find K-th Smallest Pair Distance, /problems/find-k-th-smallest-pair-distance,N,31.5%,Hard,0.40%
435,Non-overlapping Intervals, /problems/non-overlapping-intervals,N,42.9%,Medium,0.40%
350,Intersection of Two Arrays II, /problems/intersection-of-two-arrays-ii,N,51.4%,Easy,0.39%
1188,Design Bounded Blocking Queue, /problems/design-bounded-blocking-queue,N,70.5%,Medium,0.38%
216,Combination Sum III, /problems/combination-sum-iii,N,56.6%,Medium,0.38%
141,Linked List Cycle, /problems/linked-list-cycle,N,41.1%,Easy,0.38%
834,Sum of Distances in Tree, /problems/sum-of-distances-in-tree,N,43.7%,Hard,0.38%
662,Maximum Width of Binary Tree, /problems/maximum-width-of-binary-tree,N,41.0%,Medium,0.38%
924,Minimize Malware Spread, /problems/minimize-malware-spread,N,42.0%,Hard,0.38%
24,Swap Nodes in Pairs, /problems/swap-nodes-in-pairs,N,50.4%,Medium,0.37%
445,Add Two Numbers II, /problems/add-two-numbers-ii,N,54.5%,Medium,0.37%
1463,Cherry Pickup II, /problems/cherry-pickup-ii,N,65.7%,Hard,0.37%
504,Base 7, /problems/base-7,N,46.2%,Easy,0.36%
1223,Dice Roll Simulation, /problems/dice-roll-simulation,N,45.6%,Medium,0.36%
689,Maximum Sum of 3 Non-Overlapping Subarrays, /problems/maximum-sum-of-3-non-overlapping-subarrays,N,46.3%,Hard,0.35%
859,Buddy Strings, /problems/buddy-strings,N,27.4%,Easy,0.35%
483,Smallest Good Base, /problems/smallest-good-base,N,35.7%,Hard,0.34%
451,Sort Characters By Frequency, /problems/sort-characters-by-frequency,N,63.0%,Medium,0.34%
821,Shortest Distance to a Character, /problems/shortest-distance-to-a-character,N,66.9%,Easy,0.33%
960,Delete Columns to Make Sorted III, /problems/delete-columns-to-make-sorted-iii,N,53.6%,Hard,0.33%
426,Convert Binary Search Tree to Sorted Doubly Linked List, /problems/convert-binary-search-tree-to-sorted-doubly-linked-list,N,59.1%,Medium,0.33%
1062,Longest Repeating Substring, /problems/longest-repeating-substring,N,57.2%,Medium,0.33%
368,Largest Divisible Subset, /problems/largest-divisible-subset,N,38.0%,Medium,0.32%
272,Closest Binary Search Tree Value II, /problems/closest-binary-search-tree-value-ii,N,50.5%,Hard,0.32%
119,Pascal's Triangle II, /problems/pascals-triangle-ii,N,49.0%,Easy,0.31%
706,Design HashMap, /problems/design-hashmap,N,61.3%,Easy,0.31%
113,Path Sum II, /problems/path-sum-ii,N,46.7%,Medium,0.30%
564,Find the Closest Palindrome, /problems/find-the-closest-palindrome,N,19.7%,Hard,0.30%
703,Kth Largest Element in a Stream, /problems/kth-largest-element-in-a-stream,N,49.7%,Easy,0.30%
204,Count Primes, /problems/count-primes,N,31.5%,Easy,0.30%
1229,Meeting Scheduler, /problems/meeting-scheduler,N,52.7%,Medium,0.30%
758,Bold Words in String, /problems/bold-words-in-string,N,46.0%,Easy,0.28%
82,Remove Duplicates from Sorted List II, /problems/remove-duplicates-from-sorted-list-ii,N,36.8%,Medium,0.28%
1206,Design Skiplist, /problems/design-skiplist,N,57.3%,Hard,0.28%
525,Contiguous Array, /problems/contiguous-array,N,42.8%,Medium,0.28%
730,Count Different Palindromic Subsequences, /problems/count-different-palindromic-subsequences,N,41.8%,Hard,0.27%
765,Couples Holding Hands, /problems/couples-holding-hands,N,54.3%,Hard,0.27%
1237,Find Positive Integer Solution for a Given Equation, /problems/find-positive-integer-solution-for-a-given-equation,N,69.7%,Easy,0.27%
886,Possible Bipartition, /problems/possible-bipartition,N,44.2%,Medium,0.27%
1203,Sort Items by Groups Respecting Dependencies, /problems/sort-items-by-groups-respecting-dependencies,N,47.6%,Hard,0.27%
949,Largest Time for Given Digits, /problems/largest-time-for-given-digits,N,35.8%,Easy,0.27%
567,Permutation in String, /problems/permutation-in-string,N,44.4%,Medium,0.27%
764,Largest Plus Sign, /problems/largest-plus-sign,N,46.0%,Medium,0.26%
1114,Print in Order, /problems/print-in-order,N,65.7%,Easy,0.25%
371,Sum of Two Integers, /problems/sum-of-two-integers,N,50.7%,Medium,0.25%
530,Minimum Absolute Difference in BST, /problems/minimum-absolute-difference-in-bst,N,53.8%,Easy,0.25%
980,Unique Paths III, /problems/unique-paths-iii,N,73.3%,Hard,0.25%
185,Department Top Three Salaries, /problems/department-top-three-salaries,N,34.5%,Hard,0.24%
501,Find Mode in Binary Search Tree, /problems/find-mode-in-binary-search-tree,N,42.4%,Easy,0.24%
402,Remove K Digits, /problems/remove-k-digits,N,28.4%,Medium,0.24%
87,Scramble String, /problems/scramble-string,N,33.7%,Hard,0.24%
496,Next Greater Element I, /problems/next-greater-element-i,N,63.8%,Easy,0.24%
747,Largest Number At Least Twice of Others, /problems/largest-number-at-least-twice-of-others,N,42.0%,Easy,0.24%
925,Long Pressed Name, /problems/long-pressed-name,N,40.5%,Easy,0.23%
397,Integer Replacement, /problems/integer-replacement,N,32.9%,Medium,0.23%
129,Sum Root to Leaf Numbers, /problems/sum-root-to-leaf-numbers,N,49.1%,Medium,0.23%
1044,Longest Duplicate Substring, /problems/longest-duplicate-substring,N,31.9%,Hard,0.23%
768,Max Chunks To Make Sorted II, /problems/max-chunks-to-make-sorted-ii,N,48.7%,Hard,0.23%
313,Super Ugly Number, /problems/super-ugly-number,N,45.0%,Medium,0.22%
942,DI String Match, /problems/di-string-match,N,72.6%,Easy,0.22%
931,Minimum Falling Path Sum, /problems/minimum-falling-path-sum,N,62.5%,Medium,0.22%
192,Word Frequency, /problems/word-frequency,N,25.8%,Medium,0.22%
952,Largest Component Size by Common Factor, /problems/largest-component-size-by-common-factor,N,30.3%,Hard,0.21%
145,Binary Tree Postorder Traversal, /problems/binary-tree-postorder-traversal,N,55.0%,Hard,0.21%
179,Largest Number, /problems/largest-number,N,28.8%,Medium,0.20%
714,Best Time to Buy and Sell Stock with Transaction Fee, /problems/best-time-to-buy-and-sell-stock-with-transaction-fee,N,54.7%,Medium,0.20%
477,Total Hamming Distance, /problems/total-hamming-distance,N,50.4%,Medium,0.20%
1095,Find in Mountain Array, /problems/find-in-mountain-array,N,35.8%,Hard,0.20%
705,Design HashSet, /problems/design-hashset,N,64.3%,Easy,0.20%
1286,Iterator for Combination, /problems/iterator-for-combination,N,68.2%,Medium,0.20%
1161,Maximum Level Sum of a Binary Tree, /problems/maximum-level-sum-of-a-binary-tree,N,72.2%,Medium,0.19%
1209,Remove All Adjacent Duplicates in String II, /problems/remove-all-adjacent-duplicates-in-string-ii,N,56.9%,Medium,0.19%
678,Valid Parenthesis String, /problems/valid-parenthesis-string,N,31.0%,Medium,0.19%
1466,Reorder Routes to Make All Paths Lead to the City Zero, /problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero,N,63.5%,Medium,0.18%
27,Remove Element, /problems/remove-element,N,48.2%,Easy,0.18%
547,Friend Circles, /problems/friend-circles,N,58.6%,Medium,0.18%
331,Verify Preorder Serialization of a Binary Tree, /problems/verify-preorder-serialization-of-a-binary-tree,N,40.4%,Medium,0.17%
144,Binary Tree Preorder Traversal, /problems/binary-tree-preorder-traversal,N,55.7%,Medium,0.17%
940,Distinct Subsequences II, /problems/distinct-subsequences-ii,N,41.5%,Hard,0.17%
309,Best Time to Buy and Sell Stock with Cooldown, /problems/best-time-to-buy-and-sell-stock-with-cooldown,N,47.4%,Medium,0.17%
330,Patching Array, /problems/patching-array,N,34.5%,Hard,0.17%
639,Decode Ways II, /problems/decode-ways-ii,N,26.6%,Hard,0.16%
404,Sum of Left Leaves, /problems/sum-of-left-leaves,N,50.9%,Easy,0.16%
965,Univalued Binary Tree, /problems/univalued-binary-tree,N,67.7%,Easy,0.16%
1366,Rank Teams by Votes, /problems/rank-teams-by-votes,N,53.8%,Medium,0.16%
414,Third Maximum Number, /problems/third-maximum-number,N,30.5%,Easy,0.15%
314,Binary Tree Vertical Order Traversal, /problems/binary-tree-vertical-order-traversal,N,45.3%,Medium,0.15%
1483,Kth Ancestor of a Tree Node, /problems/kth-ancestor-of-a-tree-node,N,27.6%,Hard,0.15%
713,Subarray Product Less Than K, /problems/subarray-product-less-than-k,N,39.1%,Medium,0.15%
936,Stamping The Sequence, /problems/stamping-the-sequence,N,42.8%,Hard,0.14%
67,Add Binary, /problems/add-binary,N,45.2%,Easy,0.14%
554,Brick Wall, /problems/brick-wall,N,50.0%,Medium,0.14%
1029,Two City Scheduling, /problems/two-city-scheduling,N,56.1%,Easy,0.14%
199,Binary Tree Right Side View, /problems/binary-tree-right-side-view,N,54.1%,Medium,0.13%
668,Kth Smallest Number in Multiplication Table, /problems/kth-smallest-number-in-multiplication-table,N,45.6%,Hard,0.13%
1025,Divisor Game, /problems/divisor-game,N,66.3%,Easy,0.13%
80,Remove Duplicates from Sorted Array II, /problems/remove-duplicates-from-sorted-array-ii,N,44.0%,Medium,0.13%
177,Nth Highest Salary, /problems/nth-highest-salary,N,31.4%,Medium,0.12%
1123,Lowest Common Ancestor of Deepest Leaves, /problems/lowest-common-ancestor-of-deepest-leaves,N,66.8%,Medium,0.12%
1122,Relative Sort Array, /problems/relative-sort-array,N,67.7%,Easy,0.12%
948,Bag of Tokens, /problems/bag-of-tokens,N,40.8%,Medium,0.12%
812,Largest Triangle Area, /problems/largest-triangle-area,N,58.3%,Easy,0.12%
669,Trim a Binary Search Tree, /problems/trim-a-binary-search-tree,N,63.0%,Easy,0.11%
674,Longest Continuous Increasing Subsequence, /problems/longest-continuous-increasing-subsequence,N,45.9%,Easy,0.11%
780,Reaching Points, /problems/reaching-points,N,29.4%,Hard,0.11%
40,Combination Sum II, /problems/combination-sum-ii,N,48.2%,Medium,0.11%
1447,Simplified Fractions, /problems/simplified-fractions,N,61.0%,Medium,0.11%
467,Unique Substrings in Wraparound String, /problems/unique-substrings-in-wraparound-string,N,35.6%,Medium,0.11%
872,Leaf-Similar Trees, /problems/leaf-similar-trees,N,64.5%,Easy,0.10%
142,Linked List Cycle II, /problems/linked-list-cycle-ii,N,37.3%,Medium,0.10%
717,1-bit and 2-bit Characters, /problems/1-bit-and-2-bit-characters,N,48.8%,Easy,0.10%
583,Delete Operation for Two Strings, /problems/delete-operation-for-two-strings,N,48.6%,Medium,0.10%
559,Maximum Depth of N-ary Tree, /problems/maximum-depth-of-n-ary-tree,N,68.7%,Easy,0.09%
701,Insert into a Binary Search Tree, /problems/insert-into-a-binary-search-tree,N,77.7%,Medium,0.09%
257,Binary Tree Paths, /problems/binary-tree-paths,N,51.5%,Easy,0.09%
367,Valid Perfect Square, /problems/valid-perfect-square,N,41.7%,Easy,0.09%
1108,Defanging an IP Address, /problems/defanging-an-ip-address,N,87.5%,Easy,0.09%
682,Baseball Game, /problems/baseball-game,N,63.7%,Easy,0.09%
1245,Tree Diameter, /problems/tree-diameter,N,60.1%,Medium,0.08%
1192,Critical Connections in a Network, /problems/critical-connections-in-a-network,N,48.6%,Hard,0.08%
581,Shortest Unsorted Continuous Subarray, /problems/shortest-unsorted-continuous-subarray,N,31.1%,Easy,0.08%
103,Binary Tree Zigzag Level Order Traversal, /problems/binary-tree-zigzag-level-order-traversal,N,48.3%,Medium,0.08%
1325,Delete Leaves With a Given Value, /problems/delete-leaves-with-a-given-value,N,73.0%,Medium,0.08%
989,Add to Array-Form of Integer, /problems/add-to-array-form-of-integer,N,44.2%,Easy,0.07%
1300,Sum of Mutated Array Closest to Target, /problems/sum-of-mutated-array-closest-to-target,N,44.2%,Medium,0.07%
657,Robot Return to Origin, /problems/robot-return-to-origin,N,73.5%,Easy,0.07%
494,Target Sum, /problems/target-sum,N,46.3%,Medium,0.07%
1027,Longest Arithmetic Sequence, /problems/longest-arithmetic-sequence,N,53.4%,Medium,0.07%
997,Find the Town Judge, /problems/find-the-town-judge,N,50.1%,Easy,0.07%
811,Subdomain Visit Count, /problems/subdomain-visit-count,N,69.9%,Easy,0.06%
472,Concatenated Words, /problems/concatenated-words,N,43.7%,Hard,0.06%
905,Sort Array By Parity, /problems/sort-array-by-parity,N,74.1%,Easy,0.06%
1233,Remove Sub-Folders from the Filesystem, /problems/remove-sub-folders-from-the-filesystem,N,59.5%,Medium,0.06%
1424,Diagonal Traverse II, /problems/diagonal-traverse-ii,N,42.4%,Medium,0.05%
1267,Count Servers that Communicate, /problems/count-servers-that-communicate,N,57.9%,Medium,0.05%
357,Count Numbers with Unique Digits, /problems/count-numbers-with-unique-digits,N,48.4%,Medium,0.05%
654,Maximum Binary Tree, /problems/maximum-binary-tree,N,79.9%,Medium,0.05%
1099,Two Sum Less Than K, /problems/two-sum-less-than-k,N,60.6%,Easy,0.05%
680,Valid Palindrome II, /problems/valid-palindrome-ii,N,36.6%,Easy,0.04%
1026,Maximum Difference Between Node and Ancestor, /problems/maximum-difference-between-node-and-ancestor,N,66.0%,Medium,0.04%
901,Online Stock Span, /problems/online-stock-span,N,60.2%,Medium,0.04%
819,Most Common Word, /problems/most-common-word,N,44.8%,Easy,0.04%
1167,Minimum Cost to Connect Sticks, /problems/minimum-cost-to-connect-sticks,N,62.8%,Medium,0.04%
643,Maximum Average Subarray I, /problems/maximum-average-subarray-i,N,41.5%,Easy,0.04%
468,Validate IP Address, /problems/validate-ip-address,N,24.1%,Medium,0.03%
1079,Letter Tile Possibilities, /problems/letter-tile-possibilities,N,75.4%,Medium,0.03%
814,Binary Tree Pruning, /problems/binary-tree-pruning,N,74.5%,Medium,0.03%
1179,Reformat Department Table, /problems/reformat-department-table,N,80.6%,Easy,0.03%
779,K-th Symbol in Grammar, /problems/k-th-symbol-in-grammar,N,37.2%,Medium,0.03%
917,Reverse Only Letters, /problems/reverse-only-letters,N,58.0%,Easy,0.03%
709,To Lower Case, /problems/to-lower-case,N,79.3%,Easy,0.03%
1342,Number of Steps to Reduce a Number to Zero, /problems/number-of-steps-to-reduce-a-number-to-zero,N,86.3%,Easy,0.03%
783,Minimum Distance Between BST Nodes, /problems/minimum-distance-between-bst-nodes,N,52.6%,Easy,0.03%
1051,Height Checker, /problems/height-checker,N,71.1%,Easy,0.03%
541,Reverse String II, /problems/reverse-string-ii,N,48.4%,Easy,0.03%
1089,Duplicate Zeros, /problems/duplicate-zeros,N,52.9%,Easy,0.02%
1365,How Many Numbers Are Smaller Than the Current Number, /problems/how-many-numbers-are-smaller-than-the-current-number,N,85.6%,Easy,0.02%
700,Search in a Binary Search Tree, /problems/search-in-a-binary-search-tree,N,73.1%,Easy,0.01%
1530,Number of Good Leaf Nodes Pairs, /problems/number-of-good-leaf-nodes-pairs,N,53.6%,Medium,0.01%
545,Boundary of Binary Tree, /problems/boundary-of-binary-tree,N,38.9%,Medium,0.00%
644,Maximum Average Subarray II, /problems/maximum-average-subarray-ii,N,32.0%,Hard,0.00%
481,Magical String, /problems/magical-string,N,47.5%,Medium,0.00%
506,Relative Ranks, /problems/relative-ranks,N,50.5%,Easy,0.00%
514,Freedom Trail, /problems/freedom-trail,N,43.0%,Hard,0.00%
520,Detect Capital, /problems/detect-capital,N,54.2%,Easy,0.00%
521,Longest Uncommon Subsequence I , /problems/longest-uncommon-subsequence-i,N,57.6%,Easy,0.00%
522,Longest Uncommon Subsequence II, /problems/longest-uncommon-subsequence-ii,N,34.0%,Medium,0.00%
526,Beautiful Arrangement, /problems/beautiful-arrangement,N,57.8%,Medium,0.00%
533,Lonely Pixel II, /problems/lonely-pixel-ii,N,47.9%,Medium,0.00%
569,Median Employee Salary, /problems/median-employee-salary,N,57.7%,Hard,0.00%
638,Shopping Offers, /problems/shopping-offers,N,51.5%,Medium,0.00%
